timestamp_folder,pig_id,pig_timestamp,rgb_jpg,rgb_aligned_jpg,ir_jpg,depth_jpg,rgb_cropped_jpg,rgb_aligned_cropped_jpg,ir_cropped_jpg,depth_cropped_jpg,rgb_raw,ir_raw,depth_raw
20260202-17-42-44,1,20260202-17-43-10,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig1_rgb_20260202-17-43-10.jpg,,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig1_ir_vis_20260202-17-43-10.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig1_depth_vis_20260202-17-43-10.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig1_rgb_20260202-17-43-10_cropped.jpg,,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig1_ir_vis_20260202-17-43-10_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig1_depth_vis_20260202-17-43-10_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig1_rgb_20260202-17-43-10.raw,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig1_ir_20260202-17-43-10.raw,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig1_depth_20260202-17-43-10.raw
20260202-17-42-44,2,20260202-17-43-19,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig2_rgb_20260202-17-43-19.jpg,,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig2_ir_vis_20260202-17-43-19.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig2_depth_vis_20260202-17-43-19.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig2_rgb_20260202-17-43-19_cropped.jpg,,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig2_ir_vis_20260202-17-43-19_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig2_depth_vis_20260202-17-43-19_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig2_rgb_20260202-17-43-19.raw,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig2_ir_20260202-17-43-19.raw,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig2_depth_20260202-17-43-19.raw
20260202-17-42-44,3,20260202-17-43-28,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig3_rgb_20260202-17-43-28.jpg,,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig3_ir_vis_20260202-17-43-28.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig3_depth_vis_20260202-17-43-28.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig3_rgb_20260202-17-43-28_cropped.jpg,,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig3_ir_vis_20260202-17-43-28_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig3_depth_vis_20260202-17-43-28_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig3_rgb_20260202-17-43-28.raw,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig3_ir_20260202-17-43-28.raw,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig3_depth_20260202-17-43-28.raw
20260202-17-42-44,4,20260202-17-43-37,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig4_rgb_20260202-17-43-37.jpg,,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig4_ir_vis_20260202-17-43-37.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig4_depth_vis_20260202-17-43-37.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig4_rgb_20260202-17-43-37_cropped.jpg,,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig4_ir_vis_20260202-17-43-37_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig4_depth_vis_20260202-17-43-37_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig4_rgb_20260202-17-43-37.raw,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig4_ir_20260202-17-43-37.raw,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig4_depth_20260202-17-43-37.raw
20260202-17-42-44,5,20260202-17-43-46,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig5_rgb_20260202-17-43-46.jpg,,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig5_ir_vis_20260202-17-43-46.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig5_depth_vis_20260202-17-43-46.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig5_rgb_20260202-17-43-46_cropped.jpg,,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig5_ir_vis_20260202-17-43-46_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig5_depth_vis_20260202-17-43-46_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig5_rgb_20260202-17-43-46.raw,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig5_ir_20260202-17-43-46.raw,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig5_depth_20260202-17-43-46.raw
20260202-17-42-44,6,20260202-17-43-55,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig6_rgb_20260202-17-43-55.jpg,,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig6_ir_vis_20260202-17-43-55.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig6_depth_vis_20260202-17-43-55.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig6_rgb_20260202-17-43-55_cropped.jpg,,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig6_ir_vis_20260202-17-43-55_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig6_depth_vis_20260202-17-43-55_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig6_rgb_20260202-17-43-55.raw,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig6_ir_20260202-17-43-55.raw,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig6_depth_20260202-17-43-55.raw
20260202-17-42-44,7,20260202-17-44-03,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig7_rgb_20260202-17-44-03.jpg,,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig7_ir_vis_20260202-17-44-03.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig7_depth_vis_20260202-17-44-03.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig7_rgb_20260202-17-44-03_cropped.jpg,,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig7_ir_vis_20260202-17-44-03_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig7_depth_vis_20260202-17-44-03_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig7_rgb_20260202-17-44-03.raw,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig7_ir_20260202-17-44-03.raw,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig7_depth_20260202-17-44-03.raw
20260202-17-42-44,8,20260202-17-44-12,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig8_rgb_20260202-17-44-12.jpg,,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig8_ir_vis_20260202-17-44-12.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig8_depth_vis_20260202-17-44-12.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig8_rgb_20260202-17-44-12_cropped.jpg,,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig8_ir_vis_20260202-17-44-12_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig8_depth_vis_20260202-17-44-12_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig8_rgb_20260202-17-44-12.raw,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig8_ir_20260202-17-44-12.raw,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig8_depth_20260202-17-44-12.raw
20260202-17-42-44,9,20260202-17-44-21,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig9_rgb_20260202-17-44-21.jpg,,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig9_ir_vis_20260202-17-44-21.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig9_depth_vis_20260202-17-44-21.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig9_rgb_20260202-17-44-21_cropped.jpg,,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig9_ir_vis_20260202-17-44-21_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig9_depth_vis_20260202-17-44-21_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig9_rgb_20260202-17-44-21.raw,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig9_ir_20260202-17-44-21.raw,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig9_depth_20260202-17-44-21.raw
20260202-17-42-44,10,20260202-17-44-30,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig10_rgb_20260202-17-44-30.jpg,,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig10_ir_vis_20260202-17-44-30.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig10_depth_vis_20260202-17-44-30.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig10_rgb_20260202-17-44-30_cropped.jpg,,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig10_ir_vis_20260202-17-44-30_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig10_depth_vis_20260202-17-44-30_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig10_rgb_20260202-17-44-30.raw,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig10_ir_20260202-17-44-30.raw,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig10_depth_20260202-17-44-30.raw
20260202-17-42-44,11,20260202-17-44-39,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig11_rgb_20260202-17-44-39.jpg,,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig11_ir_vis_20260202-17-44-39.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig11_depth_vis_20260202-17-44-39.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig11_rgb_20260202-17-44-39_cropped.jpg,,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig11_ir_vis_20260202-17-44-39_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig11_depth_vis_20260202-17-44-39_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig11_rgb_20260202-17-44-39.raw,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig11_ir_20260202-17-44-39.raw,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig11_depth_20260202-17-44-39.raw
20260202-17-42-44,12,20260202-17-44-48,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig12_rgb_20260202-17-44-48.jpg,,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig12_ir_vis_20260202-17-44-48.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig12_depth_vis_20260202-17-44-48.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig12_rgb_20260202-17-44-48_cropped.jpg,,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig12_ir_vis_20260202-17-44-48_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig12_depth_vis_20260202-17-44-48_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig12_rgb_20260202-17-44-48.raw,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig12_ir_20260202-17-44-48.raw,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig12_depth_20260202-17-44-48.raw
20260202-17-42-44,13,20260202-17-44-57,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig13_rgb_20260202-17-44-57.jpg,,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig13_ir_vis_20260202-17-44-57.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig13_depth_vis_20260202-17-44-57.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig13_rgb_20260202-17-44-57_cropped.jpg,,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig13_ir_vis_20260202-17-44-57_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig13_depth_vis_20260202-17-44-57_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig13_rgb_20260202-17-44-57.raw,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig13_ir_20260202-17-44-57.raw,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig13_depth_20260202-17-44-57.raw
20260202-17-42-44,14,20260202-17-45-06,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig14_rgb_20260202-17-45-06.jpg,,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig14_ir_vis_20260202-17-45-06.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig14_depth_vis_20260202-17-45-06.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig14_rgb_20260202-17-45-06_cropped.jpg,,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig14_ir_vis_20260202-17-45-06_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig14_depth_vis_20260202-17-45-06_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig14_rgb_20260202-17-45-06.raw,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig14_ir_20260202-17-45-06.raw,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig14_depth_20260202-17-45-06.raw
20260202-17-42-44,15,20260202-17-45-15,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig15_rgb_20260202-17-45-15.jpg,,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig15_ir_vis_20260202-17-45-15.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig15_depth_vis_20260202-17-45-15.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig15_rgb_20260202-17-45-15_cropped.jpg,,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig15_ir_vis_20260202-17-45-15_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig15_depth_vis_20260202-17-45-15_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig15_rgb_20260202-17-45-15.raw,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig15_ir_20260202-17-45-15.raw,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig15_depth_20260202-17-45-15.raw
20260202-17-42-44,16,20260202-17-45-24,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig16_rgb_20260202-17-45-24.jpg,,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig16_ir_vis_20260202-17-45-24.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig16_depth_vis_20260202-17-45-24.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig16_rgb_20260202-17-45-24_cropped.jpg,,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig16_ir_vis_20260202-17-45-24_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig16_depth_vis_20260202-17-45-24_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig16_rgb_20260202-17-45-24.raw,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig16_ir_20260202-17-45-24.raw,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig16_depth_20260202-17-45-24.raw
20260202-17-42-44,17,20260202-17-45-32,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig17_rgb_20260202-17-45-32.jpg,,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig17_ir_vis_20260202-17-45-32.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig17_depth_vis_20260202-17-45-32.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig17_rgb_20260202-17-45-32_cropped.jpg,,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig17_ir_vis_20260202-17-45-32_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig17_depth_vis_20260202-17-45-32_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig17_rgb_20260202-17-45-32.raw,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig17_ir_20260202-17-45-32.raw,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig17_depth_20260202-17-45-32.raw
20260202-17-42-44,18,20260202-17-45-42,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig18_rgb_20260202-17-45-42.jpg,,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig18_ir_vis_20260202-17-45-42.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig18_depth_vis_20260202-17-45-42.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig18_rgb_20260202-17-45-42_cropped.jpg,,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig18_ir_vis_20260202-17-45-42_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig18_depth_vis_20260202-17-45-42_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig18_rgb_20260202-17-45-42.raw,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig18_ir_20260202-17-45-42.raw,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig18_depth_20260202-17-45-42.raw
20260202-17-42-44,19,20260202-17-45-50,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig19_rgb_20260202-17-45-50.jpg,,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig19_ir_vis_20260202-17-45-50.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig19_depth_vis_20260202-17-45-50.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig19_rgb_20260202-17-45-50_cropped.jpg,,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig19_ir_vis_20260202-17-45-50_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig19_depth_vis_20260202-17-45-50_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig19_rgb_20260202-17-45-50.raw,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig19_ir_20260202-17-45-50.raw,/Users/akbar/Downloads/paal_pipeline/data/20260202-17-42-44/pig19_depth_20260202-17-45-50.raw
20260202-19-08-00,0,20260202-19-08-17,/Users/akbar/Downloads/paal_pipeline/data/20260202-19-08-00/pig0_rgb_20260202-19-08-17.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-19-08-00/pig0_rgb_aligned_20260202-19-08-17.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-19-08-00/pig0_ir_vis_20260202-19-08-17.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-19-08-00/pig0_depth_vis_20260202-19-08-17.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-19-08-00/pig0_rgb_20260202-19-08-17_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-19-08-00/pig0_rgb_aligned_20260202-19-08-17_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-19-08-00/pig0_ir_vis_20260202-19-08-17_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-19-08-00/pig0_depth_vis_20260202-19-08-17_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-19-08-00/pig0_rgb_20260202-19-08-17.raw,/Users/akbar/Downloads/paal_pipeline/data/20260202-19-08-00/pig0_ir_20260202-19-08-17.raw,/Users/akbar/Downloads/paal_pipeline/data/20260202-19-08-00/pig0_depth_20260202-19-08-17.raw
20260202-19-08-00,1,20260202-19-08-26,/Users/akbar/Downloads/paal_pipeline/data/20260202-19-08-00/pig1_rgb_20260202-19-08-26.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-19-08-00/pig1_rgb_aligned_20260202-19-08-26.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-19-08-00/pig1_ir_vis_20260202-19-08-26.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-19-08-00/pig1_depth_vis_20260202-19-08-26.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-19-08-00/pig1_rgb_20260202-19-08-26_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-19-08-00/pig1_rgb_aligned_20260202-19-08-26_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-19-08-00/pig1_ir_vis_20260202-19-08-26_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-19-08-00/pig1_depth_vis_20260202-19-08-26_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-19-08-00/pig1_rgb_20260202-19-08-26.raw,/Users/akbar/Downloads/paal_pipeline/data/20260202-19-08-00/pig1_ir_20260202-19-08-26.raw,/Users/akbar/Downloads/paal_pipeline/data/20260202-19-08-00/pig1_depth_20260202-19-08-26.raw
20260202-19-08-00,2,20260202-19-08-35,/Users/akbar/Downloads/paal_pipeline/data/20260202-19-08-00/pig2_rgb_20260202-19-08-35.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-19-08-00/pig2_rgb_aligned_20260202-19-08-35.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-19-08-00/pig2_ir_vis_20260202-19-08-35.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-19-08-00/pig2_depth_vis_20260202-19-08-35.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-19-08-00/pig2_rgb_20260202-19-08-35_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-19-08-00/pig2_rgb_aligned_20260202-19-08-35_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-19-08-00/pig2_ir_vis_20260202-19-08-35_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-19-08-00/pig2_depth_vis_20260202-19-08-35_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-19-08-00/pig2_rgb_20260202-19-08-35.raw,/Users/akbar/Downloads/paal_pipeline/data/20260202-19-08-00/pig2_ir_20260202-19-08-35.raw,/Users/akbar/Downloads/paal_pipeline/data/20260202-19-08-00/pig2_depth_20260202-19-08-35.raw
20260202-19-08-00,3,20260202-19-08-44,/Users/akbar/Downloads/paal_pipeline/data/20260202-19-08-00/pig3_rgb_20260202-19-08-44.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-19-08-00/pig3_rgb_aligned_20260202-19-08-44.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-19-08-00/pig3_ir_vis_20260202-19-08-44.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-19-08-00/pig3_depth_vis_20260202-19-08-44.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-19-08-00/pig3_rgb_20260202-19-08-44_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-19-08-00/pig3_rgb_aligned_20260202-19-08-44_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-19-08-00/pig3_ir_vis_20260202-19-08-44_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-19-08-00/pig3_depth_vis_20260202-19-08-44_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-19-08-00/pig3_rgb_20260202-19-08-44.raw,/Users/akbar/Downloads/paal_pipeline/data/20260202-19-08-00/pig3_ir_20260202-19-08-44.raw,/Users/akbar/Downloads/paal_pipeline/data/20260202-19-08-00/pig3_depth_20260202-19-08-44.raw
20260202-19-08-00,4,20260202-19-08-53,/Users/akbar/Downloads/paal_pipeline/data/20260202-19-08-00/pig4_rgb_20260202-19-08-53.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-19-08-00/pig4_rgb_aligned_20260202-19-08-53.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-19-08-00/pig4_ir_vis_20260202-19-08-53.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-19-08-00/pig4_depth_vis_20260202-19-08-53.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-19-08-00/pig4_rgb_20260202-19-08-53_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-19-08-00/pig4_rgb_aligned_20260202-19-08-53_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-19-08-00/pig4_ir_vis_20260202-19-08-53_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-19-08-00/pig4_depth_vis_20260202-19-08-53_cropped.jpg,/Users/akbar/Downloads/paal_pipeline/data/20260202-19-08-00/pig4_rgb_20260202-19-08-53.raw,/Users/akbar/Downloads/paal_pipeline/data/20260202-19-08-00/pig4_ir_20260202-19-08-53.raw,/Users/akbar/Downloads/paal_pipeline/data/20260202-19-08-00/pig4_depth_20260202-19-08-53.raw
